Timestamp,ts_key,Actual Vol [Tons],Expected Vol [Tons]
2022-02-01,Provider_24-Plant_1,647.775,638.079
2022-02-01,Provider_24-Plant_10,421.067,159.271
2022-02-01,Provider_24-Plant_11,433.355,457.809
2022-02-01,Provider_24-Plant_12,17.775,16.368
2022-02-01,Provider_24-Plant_13,1681.401,1665.335
2022-02-01,Provider_24-Plant_14,336.937,361.626
2022-02-01,Provider_24-Plant_15,1057.024,1013.401
2022-02-01,Provider_24-Plant_18,214.895,204.093
2022-02-01,Provider_24-Plant_19,336.722,331.445
2022-02-01,Provider_24-Plant_20,39.279,36.643
2022-02-01,Provider_24-Plant_22,1.141,0.967
2022-02-01,Provider_24-Plant_4,279.775,279.648
2022-02-01,Provider_24-Plant_5,80.683,75.145
2022-02-01,Provider_25-Plant_1,1178.248,1179.831
2022-02-01,Provider_25-Plant_10,73.218,86.136
2022-02-01,Provider_25-Plant_11,656.909,520.943
2022-02-01,Provider_25-Plant_12,157.122,166.574
2022-02-01,Provider_25-Plant_13,4639.802,1680.242
2022-02-01,Provider_25-Plant_14,513.33,537.755
2022-02-01,Provider_25-Plant_15,1196.759,979.111
2022-02-01,Provider_25-Plant_18,153.048,197.761
2022-02-01,Provider_25-Plant_19,1124.126,1135.836
2022-02-01,Provider_25-Plant_20,1005.339,384.577
2022-02-01,Provider_25-Plant_4,884.783,839.187
2022-02-01,Provider_25-Plant_5,257.22,250.909
2022-02-01,Provider_27-Plant_1,1869.897,1806.469
2022-02-01,Provider_27-Plant_10,253.94,249.351
2022-02-01,Provider_27-Plant_11,647.465,644.513
2022-02-01,Provider_27-Plant_12,160.23,155.562
2022-02-01,Provider_27-Plant_13,2291.966,2235.646
2022-02-01,Provider_27-Plant_14,1286.372,1290.093
2022-02-01,Provider_27-Plant_15,1341.623,3531.002
2022-02-01,Provider_27-Plant_18,441.928,443.827
2022-02-01,Provider_27-Plant_19,1688.005,1617.209
2022-02-01,Provider_27-Plant_20,550.896,295.645
2022-02-01,Provider_27-Plant_22,97.49,97.152
2022-02-01,Provider_27-Plant_4,2446.917,2370.253
2022-02-01,Provider_27-Plant_5,795.752,649.623
2022-02-01,Provider_28-Plant_1,17.087,16.883
2022-02-01,Provider_28-Plant_10,13.226,12.6
2022-02-01,Provider_28-Plant_11,47.037,46.101
2022-02-01,Provider_28-Plant_12,0.39,0.399
2022-02-01,Provider_28-Plant_13,470.275,462.459
2022-02-01,Provider_28-Plant_14,14.425,14.737
2022-02-01,Provider_28-Plant_15,138.602,137.079
2022-02-01,Provider_28-Plant_18,4.035,3.989
2022-02-01,Provider_28-Plant_19,214.383,208.622
2022-02-01,Provider_28-Plant_20,21.904,19.813
2022-02-01,Provider_28-Plant_4,26.161,25.952
2022-02-01,Provider_28-Plant_5,4.445,4.831
2022-02-01,Provider_29-Plant_1,77.431,75.986
2022-02-01,Provider_29-Plant_10,92.535,64.663
2022-02-01,Provider_29-Plant_11,54.531,45.36
2022-02-01,Provider_29-Plant_12,9.816,5.367
2022-02-01,Provider_29-Plant_13,576.536,570.942
2022-02-01,Provider_29-Plant_14,29.394,28.83
2022-02-01,Provider_29-Plant_15,164.119,167.029
2022-02-01,Provider_29-Plant_18,252.106,190.933
2022-02-01,Provider_29-Plant_19,1058.827,960.693
2022-02-01,Provider_29-Plant_20,700.294,297.354
2022-02-01,Provider_29-Plant_4,364.783,333.112
2022-02-01,Provider_29-Plant_5,18.044,17.487
2022-02-01,Provider_3-Plant_1,797.627,1011.017
2022-02-01,Provider_3-Plant_10,148.998,148.812
2022-02-01,Provider_3-Plant_11,270.488,310.972
2022-02-01,Provider_3-Plant_12,605.032,524.514
2022-02-01,Provider_3-Plant_13,1436.867,1492.448
2022-02-01,Provider_3-Plant_14,699.31,696.474
2022-02-01,Provider_3-Plant_15,496.701,466.788
2022-02-01,Provider_3-Plant_18,79.665,113.84
2022-02-01,Provider_3-Plant_19,1190.31,1156.059
2022-02-01,Provider_3-Plant_20,406.916,237.884
2022-02-01,Provider_3-Plant_4,1709.838,1486.681
2022-02-01,Provider_3-Plant_5,53.424,127.454
2022-02-01,Provider_30-Plant_1,380.144,372.969
2022-02-01,Provider_30-Plant_10,12.459,12.763
2022-02-01,Provider_30-Plant_11,31.457,30.242
2022-02-01,Provider_30-Plant_12,493.366,471.603
2022-02-01,Provider_30-Plant_13,479.264,485.385
2022-02-01,Provider_30-Plant_14,31.357,32.557
2022-02-01,Provider_30-Plant_15,249.416,247.513
2022-02-01,Provider_30-Plant_18,145.468,100.885
2022-02-01,Provider_30-Plant_19,267.66,263.052
2022-02-01,Provider_30-Plant_20,271.775,50.31
2022-02-01,Provider_30-Plant_4,181.078,176.963
2022-02-01,Provider_30-Plant_5,64.301,62.234
2022-02-01,Provider_31-Plant_1,246.739,246.987
2022-02-01,Provider_31-Plant_10,183.798,178.489
2022-02-01,Provider_31-Plant_11,257.269,212.202
2022-02-01,Provider_31-Plant_12,247.893,140.435
2022-02-01,Provider_31-Plant_13,1245.31,1192.785
2022-02-01,Provider_31-Plant_14,642.635,611.656
2022-02-01,Provider_31-Plant_15,799.223,767.176
2022-02-01,Provider_31-Plant_18,640.557,643.472
2022-02-01,Provider_31-Plant_19,868.759,825.254
2022-02-01,Provider_31-Plant_20,209.906,113.742
2022-02-01,Provider_31-Plant_22,178.322,179.917
2022-02-01,Provider_31-Plant_4,1687.892,1645.408
2022-02-01,Provider_31-Plant_5,32.211,32.722
2022-02-01,Provider_32-Plant_1,76.68,77.6
2022-02-01,Provider_32-Plant_10,6.716,6.651
2022-02-01,Provider_32-Plant_11,40.009,30.17
2022-02-01,Provider_32-Plant_13,193.647,178.892
2022-02-01,Provider_32-Plant_14,134.874,141.365
2022-02-01,Provider_32-Plant_15,43.416,41.558
2022-02-01,Provider_32-Plant_18,18.761,17.621
2022-02-01,Provider_32-Plant_19,106.982,100.863
2022-02-01,Provider_32-Plant_20,1.154,1.002
2022-02-01,Provider_32-Plant_4,87.552,81.925
2022-02-01,Provider_32-Plant_5,361.464,329.84
2022-02-01,Provider_35-Plant_1,2.493,2.455
2022-02-01,Provider_35-Plant_10,31.325,30.356
2022-02-01,Provider_35-Plant_11,18.201,18.13
2022-02-01,Provider_35-Plant_12,258.635,406.154
2022-02-01,Provider_35-Plant_13,245.036,230.683
2022-02-01,Provider_35-Plant_14,160.031,166.719
2022-02-01,Provider_35-Plant_15,4.946,4.961
2022-02-01,Provider_35-Plant_18,128.638,121.316
2022-02-01,Provider_35-Plant_19,174.5,172.731
2022-02-01,Provider_35-Plant_20,57.782,31.816
2022-02-01,Provider_35-Plant_4,112.909,113.596
2022-02-01,Provider_35-Plant_5,96.784,57.506
2022-02-01,Provider_7-Plant_1,37.064,36.92
2022-02-01,Provider_7-Plant_10,237.461,229.696
2022-02-01,Provider_7-Plant_11,161.115,143.34
2022-02-01,Provider_7-Plant_12,183.385,179.488
2022-02-01,Provider_7-Plant_13,759.819,755.691
2022-02-01,Provider_7-Plant_14,71.131,71.281
2022-02-01,Provider_7-Plant_15,483.704,493.845
2022-02-01,Provider_7-Plant_18,158.843,148.687
2022-02-01,Provider_7-Plant_19,830.856,830.664
2022-02-01,Provider_7-Plant_20,1847.23,200.552
2022-02-01,Provider_7-Plant_4,708.732,708.693
2022-02-01,Provider_7-Plant_5,130.175,130.093
2022-02-01,Provider_8-Plant_1,269.251,263.164
2022-02-01,Provider_8-Plant_10,9.023,9.069
2022-02-01,Provider_8-Plant_11,1.168,1.19
2022-02-01,Provider_8-Plant_12,130.818,130.541
2022-02-01,Provider_8-Plant_13,130.668,131.594
2022-02-01,Provider_8-Plant_14,11.455,9.222
2022-02-01,Provider_8-Plant_15,25.888,26.165
2022-02-01,Provider_8-Plant_18,18.663,18.729
2022-02-01,Provider_8-Plant_19,131.498,129.056
2022-02-01,Provider_8-Plant_20,263.003,217.565
2022-02-01,Provider_8-Plant_4,327.075,302.936
2022-02-01,Provider_8-Plant_5,27.833,20.99
2022-02-01,Provider_9-Plant_1,405.576,391.182
2022-02-01,Provider_9-Plant_10,54.518,44.004
2022-02-01,Provider_9-Plant_11,39.561,40.168
2022-02-01,Provider_9-Plant_12,165.295,148.848
2022-02-01,Provider_9-Plant_13,267.406,249.975
2022-02-01,Provider_9-Plant_14,371.744,377.786
2022-02-01,Provider_9-Plant_15,101.205,99.31
2022-02-01,Provider_9-Plant_18,72.993,67.894
2022-02-01,Provider_9-Plant_19,220.794,204.601
2022-02-01,Provider_9-Plant_20,611.616,243.713
2022-02-01,Provider_9-Plant_4,515.468,498.914
2022-02-01,Provider_9-Plant_5,138.118,81.07
2022-03-01,Provider_10-Plant_1,773.456,191.721
2022-03-01,Provider_10-Plant_10,149.695,98.599
2022-03-01,Provider_10-Plant_11,47.327,34.729
2022-03-01,Provider_10-Plant_12,5.248,4.998
2022-03-01,Provider_10-Plant_13,267.132,9692.272
2022-03-01,Provider_10-Plant_14,112.102,98.129
2022-03-01,Provider_10-Plant_15,394.181,388.601
2022-03-01,Provider_10-Plant_18,317.856,283.6
2022-03-01,Provider_10-Plant_19,1921.025,181.238
2022-03-01,Provider_10-Plant_20,5.144,5.416
2022-03-01,Provider_10-Plant_4,213.775,152.603
2022-03-01,Provider_10-Plant_5,197.54,141.602
2022-03-01,Provider_14-Plant_1,239.669,219.631
2022-03-01,Provider_14-Plant_10,68.554,65.16
2022-03-01,Provider_14-Plant_11,73.929,55.658
2022-03-01,Provider_14-Plant_12,18.717,17.962
2022-03-01,Provider_14-Plant_13,122.909,3373.901
2022-03-01,Provider_14-Plant_14,860.715,329.087
2022-03-01,Provider_14-Plant_15,438.407,221.249
2022-03-01,Provider_14-Plant_18,280.772,245.395
2022-03-01,Provider_14-Plant_19,84.814,83.18
2022-03-01,Provider_14-Plant_20,725.233,265.439
2022-03-01,Provider_14-Plant_22,62.75,63.619
2022-03-01,Provider_14-Plant_4,157.808,106.047
2022-03-01,Provider_14-Plant_5,552.503,327.116
2022-03-01,Provider_15-Plant_1,43.081,16.679
2022-03-01,Provider_15-Plant_13,19.866,3169.504
2022-03-01,Provider_15-Plant_18,15.925,16.691
2022-03-01,Provider_15-Plant_19,4.842,5.649
2022-03-01,Provider_15-Plant_20,7.636,7.057
2022-03-01,Provider_15-Plant_4,171.244,240.401
2022-03-01,Provider_15-Plant_5,10.957,1.163
2022-03-01,Provider_16-Plant_1,879.082,678.199
2022-03-01,Provider_16-Plant_10,610.235,416.273
2022-03-01,Provider_16-Plant_11,387.974,371.199
2022-03-01,Provider_16-Plant_12,229.615,177.705
2022-03-01,Provider_16-Plant_13,2516.728,70994.253
2022-03-01,Provider_16-Plant_14,111.259,90.132
2022-03-01,Provider_16-Plant_15,1751.138,1110.187
2022-03-01,Provider_16-Plant_18,2019.434,1378.325
2022-03-01,Provider_16-Plant_19,1493.527,18525.615
2022-03-01,Provider_16-Plant_20,1603.308,685.113
2022-03-01,Provider_16-Plant_4,2376.178,2027.208
2022-03-01,Provider_16-Plant_5,324.862,184.741
2022-03-01,Provider_18-Plant_1,29.067,14.908
2022-03-01,Provider_18-Plant_11,45.738,20.625
2022-03-01,Provider_18-Plant_13,20.503,7060.485
2022-03-01,Provider_18-Plant_15,72.98,14.301
2022-03-01,Provider_18-Plant_19,29.506,28.956
2022-03-01,Provider_18-Plant_20,114.198,113.997
2022-03-01,Provider_18-Plant_4,29.834,29.808
2022-03-01,Provider_18-Plant_5,28.973,12.822
2022-03-01,Provider_2-Plant_1,375.41,340.906
2022-03-01,Provider_2-Plant_10,25.049,23.418
2022-03-01,Provider_2-Plant_11,93.503,61.225
2022-03-01,Provider_2-Plant_12,54.952,36.241
2022-03-01,Provider_2-Plant_13,571.779,23201.86
2022-03-01,Provider_2-Plant_14,510.774,501.05
2022-03-01,Provider_2-Plant_15,76.025,67.13
2022-03-01,Provider_2-Plant_18,234.371,149.029
2022-03-01,Provider_2-Plant_19,420.477,377.885
2022-03-01,Provider_2-Plant_20,702.863,274.209
2022-03-01,Provider_2-Plant_4,887.167,849.858
2022-03-01,Provider_2-Plant_5,138.21,109.275
2022-03-01,Provider_20-Plant_1,776.545,775.458
2022-03-01,Provider_20-Plant_10,74.886,80.4
2022-03-01,Provider_20-Plant_11,105.934,102.071
2022-03-01,Provider_20-Plant_12,188.759,210.503
2022-03-01,Provider_20-Plant_13,1403.264,59260.977
2022-03-01,Provider_20-Plant_14,412.39,396.624
2022-03-01,Provider_20-Plant_15,189.915,188.661
2022-03-01,Provider_20-Plant_18,237.157,243.707
2022-03-01,Provider_20-Plant_19,789.279,766.178
2022-03-01,Provider_20-Plant_20,1378.795,511.344
2022-03-01,Provider_20-Plant_4,879.771,751.139
2022-03-01,Provider_20-Plant_5,68.053,66.537
2022-03-01,Provider_21-Plant_1,452.403,415.773
2022-03-01,Provider_21-Plant_10,79.892,63.091
2022-03-01,Provider_21-Plant_11,103.184,101.436
2022-03-01,Provider_21-Plant_12,43.489,43.615
2022-03-01,Provider_21-Plant_13,811.286,145701.31
2022-03-01,Provider_21-Plant_14,394.636,400.776
2022-03-01,Provider_21-Plant_15,436.182,440.822
2022-03-01,Provider_21-Plant_18,448.842,470.176
2022-03-01,Provider_21-Plant_19,944.892,778.495
2022-03-01,Provider_21-Plant_20,1357.383,483.301
2022-03-01,Provider_21-Plant_4,1433.421,1370.816
2022-03-01,Provider_21-Plant_5,69.654,68.958
2022-03-01,Provider_22-Plant_1,539.347,766.752
2022-03-01,Provider_22-Plant_10,87.161,76.048
2022-03-01,Provider_22-Plant_11,87.374,82.346
2022-03-01,Provider_22-Plant_12,1300.25,1387.327
2022-03-01,Provider_22-Plant_13,520.344,11130.095
2022-03-01,Provider_22-Plant_14,176.034,173.531
2022-03-01,Provider_22-Plant_15,297.809,270.516
2022-03-01,Provider_22-Plant_18,196.141,139.856
2022-03-01,Provider_22-Plant_19,271.536,260.336
2022-03-01,Provider_22-Plant_20,163.904,97.701
2022-03-01,Provider_22-Plant_4,1509.702,1365.938
2022-03-01,Provider_22-Plant_5,94.87,70.421
2022-03-01,Provider_24-Plant_1,959.938,778.648
2022-03-01,Provider_24-Plant_10,305.5,179.108
2022-03-01,Provider_24-Plant_11,471.44,402.266
2022-03-01,Provider_24-Plant_12,22.677,20.73
2022-03-01,Provider_24-Plant_13,1341.426,37557.481
2022-03-01,Provider_24-Plant_14,345.825,367.11
2022-03-01,Provider_24-Plant_15,1354.106,1030.26
2022-03-01,Provider_24-Plant_18,547.764,449.071
2022-03-01,Provider_24-Plant_19,379.015,274.336
2022-03-01,Provider_24-Plant_20,53.573,44.734
2022-03-01,Provider_24-Plant_22,1.709,1.439
2022-03-01,Provider_24-Plant_4,314.34,308.881
2022-03-01,Provider_24-Plant_5,69.886,57.866
2022-03-01,Provider_25-Plant_1,1670.074,1569.658
2022-03-01,Provider_25-Plant_10,122.668,90.143
2022-03-01,Provider_25-Plant_11,420.097,318.164
2022-03-01,Provider_25-Plant_12,209.512,224.29
2022-03-01,Provider_25-Plant_13,1503.964,31007.152
2022-03-01,Provider_25-Plant_14,515.186,468.38
2022-03-01,Provider_25-Plant_15,762.657,648.946
2022-03-01,Provider_25-Plant_18,414.503,397.89
2022-03-01,Provider_25-Plant_19,1330.835,1374.308
2022-03-01,Provider_25-Plant_20,957.937,366.152
2022-03-01,Provider_25-Plant_4,1017.119,994.661
2022-03-01,Provider_25-Plant_5,234.063,199.716
2022-03-01,Provider_27-Plant_1,2277.426,1863.839
2022-03-01,Provider_27-Plant_10,368.027,331.772
2022-03-01,Provider_27-Plant_11,497.802,389.424
2022-03-01,Provider_27-Plant_12,275.182,264.219
2022-03-01,Provider_27-Plant_13,2490.035,113477.421
2022-03-01,Provider_27-Plant_14,1278.452,1168.538
2022-03-01,Provider_27-Plant_15,1678.759,4020.548
2022-03-01,Provider_27-Plant_18,908.331,784.52
2022-03-01,Provider_27-Plant_19,2111.677,1850.598
2022-03-01,Provider_27-Plant_20,1035.364,672.012
2022-03-01,Provider_27-Plant_22,105.332,105.739
2022-03-01,Provider_27-Plant_4,2682.172,2182.899
2022-03-01,Provider_27-Plant_5,610.892,419.307
2022-03-01,Provider_28-Plant_1,21.469,20.981
2022-03-01,Provider_28-Plant_10,19.443,19.091
2022-03-01,Provider_28-Plant_11,40.349,40.948
2022-03-01,Provider_28-Plant_12,110.803,79.919
2022-03-01,Provider_28-Plant_13,436.394,11922.303
2022-03-01,Provider_28-Plant_14,15.982,16.254
2022-03-01,Provider_28-Plant_15,178.543,175.874
2022-03-01,Provider_28-Plant_18,16.641,16.174
2022-03-01,Provider_28-Plant_19,309.552,283.306
2022-03-01,Provider_28-Plant_20,39.954,35.47
2022-03-01,Provider_28-Plant_4,36.595,37.066
2022-03-01,Provider_28-Plant_5,3.973,4.436
2022-03-01,Provider_29-Plant_1,90.184,77.061
2022-03-01,Provider_29-Plant_10,98.42,82.388
2022-03-01,Provider_29-Plant_11,52.269,25.962
2022-03-01,Provider_29-Plant_12,3.745,2.708
2022-03-01,Provider_29-Plant_13,766.228,45256.443
2022-03-01,Provider_29-Plant_14,27.899,26.286
2022-03-01,Provider_29-Plant_15,237.905,228.768
2022-03-01,Provider_29-Plant_18,541.18,328.853
2022-03-01,Provider_29-Plant_19,1596.271,1123.595
2022-03-01,Provider_29-Plant_20,817.51,244.432
2022-03-01,Provider_29-Plant_4,350.217,254.803
2022-03-01,Provider_29-Plant_5,16.148,16.253
2022-03-01,Provider_3-Plant_1,1173.038,1455.407
2022-03-01,Provider_3-Plant_10,190.061,184.119
2022-03-01,Provider_3-Plant_11,162.76,180.429
2022-03-01,Provider_3-Plant_12,694.509,603.805
2022-03-01,Provider_3-Plant_13,1535.739,45286.343
2022-03-01,Provider_3-Plant_14,654.763,647.748
2022-03-01,Provider_3-Plant_15,671.235,537.712
2022-03-01,Provider_3-Plant_18,342.286,378.352
2022-03-01,Provider_3-Plant_19,1478.302,1378.054
2022-03-01,Provider_3-Plant_20,381.283,218.342
2022-03-01,Provider_3-Plant_4,1930.323,1632.34
2022-03-01,Provider_3-Plant_5,46.121,119.22
2022-03-01,Provider_30-Plant_1,379.66,375.297
2022-03-01,Provider_30-Plant_10,19.928,20.383
2022-03-01,Provider_30-Plant_11,23.587,23.361
2022-03-01,Provider_30-Plant_12,624.227,602.09
2022-03-01,Provider_30-Plant_13,546.965,81710.103
2022-03-01,Provider_30-Plant_14,31.456,32.846
2022-03-01,Provider_30-Plant_15,341.068,315.277
2022-03-01,Provider_30-Plant_18,381.21,243.39
2022-03-01,Provider_30-Plant_19,322.41,304.287
2022-03-01,Provider_30-Plant_20,261.112,54.005
2022-03-01,Provider_30-Plant_4,165.291,164.99
2022-03-01,Provider_30-Plant_5,44.19,43.99
2022-03-01,Provider_31-Plant_1,223.799,223.534
2022-03-01,Provider_31-Plant_10,267.609,263.937
2022-03-01,Provider_31-Plant_11,288.419,192.433
2022-03-01,Provider_31-Plant_12,285.01,147.834
2022-03-01,Provider_31-Plant_13,1337.26,34804.0
2022-03-01,Provider_31-Plant_14,734.528,686.829
2022-03-01,Provider_31-Plant_15,1003.714,950.298
2022-03-01,Provider_31-Plant_18,1200.112,1184.532
2022-03-01,Provider_31-Plant_19,1022.589,861.369
2022-03-01,Provider_31-Plant_20,280.75,125.552
2022-03-01,Provider_31-Plant_22,231.537,236.132
2022-03-01,Provider_31-Plant_4,1837.622,1799.852
2022-03-01,Provider_31-Plant_5,29.449,29.64
2022-03-01,Provider_32-Plant_1,166.254,129.127
2022-03-01,Provider_32-Plant_10,11.214,9.197
2022-03-01,Provider_32-Plant_11,87.37,41.182
2022-03-01,Provider_32-Plant_13,176.433,3734.892
2022-03-01,Provider_32-Plant_14,112.672,119.668
2022-03-01,Provider_32-Plant_15,50.596,47.0
2022-03-01,Provider_32-Plant_18,50.423,35.481
2022-03-01,Provider_32-Plant_19,115.987,97.257
2022-03-01,Provider_32-Plant_4,87.637,76.34
2022-03-01,Provider_32-Plant_5,256.905,109.416
2022-03-01,Provider_35-Plant_1,4.968,4.987
2022-03-01,Provider_35-Plant_10,60.998,56.423
2022-03-01,Provider_35-Plant_11,14.034,12.554
2022-03-01,Provider_35-Plant_12,294.25,436.574
2022-03-01,Provider_35-Plant_13,243.183,774.182
2022-03-01,Provider_35-Plant_14,266.498,86.953
2022-03-01,Provider_35-Plant_15,7.058,7.065
2022-03-01,Provider_35-Plant_18,239.591,208.694
2022-03-01,Provider_35-Plant_19,206.242,134.79
2022-03-01,Provider_35-Plant_20,62.16,35.991
2022-03-01,Provider_35-Plant_4,111.276,26.611
2022-03-01,Provider_35-Plant_5,80.577,47.671
2022-03-01,Provider_7-Plant_1,73.313,93.745
2022-03-01,Provider_7-Plant_10,229.214,216.361
2022-03-01,Provider_7-Plant_11,144.483,92.03
2022-03-01,Provider_7-Plant_12,222.21,211.478
2022-03-01,Provider_7-Plant_13,854.641,25675.477
2022-03-01,Provider_7-Plant_14,81.925,82.066
2022-03-01,Provider_7-Plant_15,671.537,672.758
2022-03-01,Provider_7-Plant_18,477.119,355.561
2022-03-01,Provider_7-Plant_19,804.896,698.7
2022-03-01,Provider_7-Plant_20,2221.678,222.29
2022-03-01,Provider_7-Plant_4,955.698,900.299
2022-03-01,Provider_7-Plant_5,187.677,179.531
2022-03-01,Provider_8-Plant_1,316.89,271.027
2022-03-01,Provider_8-Plant_10,19.579,19.664
2022-03-01,Provider_8-Plant_11,0.661,0.544
2022-03-01,Provider_8-Plant_12,142.014,140.957
2022-03-01,Provider_8-Plant_13,235.022,19742.701
2022-03-01,Provider_8-Plant_14,18.528,18.374
2022-03-01,Provider_8-Plant_15,26.141,25.766
2022-03-01,Provider_8-Plant_18,37.627,37.778
2022-03-01,Provider_8-Plant_19,132.032,125.379
2022-03-01,Provider_8-Plant_20,201.568,202.943
2022-03-01,Provider_8-Plant_4,371.552,361.424
2022-03-01,Provider_8-Plant_5,26.311,16.987
2022-03-01,Provider_9-Plant_1,537.841,510.534
2022-03-01,Provider_9-Plant_10,81.731,45.406
2022-03-01,Provider_9-Plant_11,36.672,27.201
2022-03-01,Provider_9-Plant_12,204.634,182.253
2022-03-01,Provider_9-Plant_13,337.359,3354.116
2022-03-01,Provider_9-Plant_14,348.004,327.275
2022-03-01,Provider_9-Plant_15,132.148,118.284
2022-03-01,Provider_9-Plant_18,178.084,140.748
2022-03-01,Provider_9-Plant_19,275.426,148.202
2022-03-01,Provider_9-Plant_20,599.423,248.567
2022-03-01,Provider_9-Plant_4,601.618,569.433
2022-03-01,Provider_9-Plant_5,98.988,46.207
2022-04-01,Provider_10-Plant_1,228.602,151.936
2022-04-01,Provider_10-Plant_10,100.131,57.817
2022-04-01,Provider_10-Plant_11,83.042,65.125
2022-04-01,Provider_10-Plant_12,3.775,3.535
2022-04-01,Provider_10-Plant_13,298.43,38789.949
2022-04-01,Provider_10-Plant_14,59.335,52.892
2022-04-01,Provider_10-Plant_15,347.465,337.353
2022-04-01,Provider_10-Plant_18,150.165,123.935
2022-04-01,Provider_10-Plant_19,3833.808,147.325
2022-04-01,Provider_10-Plant_20,7.191,7.265
2022-04-01,Provider_10-Plant_4,218.41,147.755
2022-04-01,Provider_10-Plant_5,193.357,135.392
2022-04-01,Provider_14-Plant_1,224.955,201.651
2022-04-01,Provider_14-Plant_10,39.722,33.962
2022-04-01,Provider_14-Plant_11,71.923,50.714
2022-04-01,Provider_14-Plant_12,6.402,6.525
2022-04-01,Provider_14-Plant_13,111.857,9192.884
2022-04-01,Provider_14-Plant_14,363.382,260.225
2022-04-01,Provider_14-Plant_15,325.964,144.849
2022-04-01,Provider_14-Plant_18,118.661,102.305
2022-04-01,Provider_14-Plant_19,75.542,70.793
2022-04-01,Provider_14-Plant_20,504.564,194.951
2022-04-01,Provider_14-Plant_22,53.391,51.94
2022-04-01,Provider_14-Plant_4,143.598,55.183
2022-04-01,Provider_14-Plant_5,685.111,392.297
2022-04-01,Provider_15-Plant_1,35.86,10.125
2022-04-01,Provider_15-Plant_13,9.261,1330.87
2022-04-01,Provider_15-Plant_18,2.849,2.921
2022-04-01,Provider_15-Plant_19,2.587,2.51
2022-04-01,Provider_15-Plant_20,1.874,1.905
2022-04-01,Provider_15-Plant_4,153.222,273.334
2022-04-01,Provider_15-Plant_5,6.921,1.144
2022-04-01,Provider_16-Plant_1,786.214,495.703
2022-04-01,Provider_16-Plant_10,455.717,323.43
2022-04-01,Provider_16-Plant_11,316.712,252.401
2022-04-01,Provider_16-Plant_12,207.474,160.156
2022-04-01,Provider_16-Plant_13,2877.957,200764.751
2022-04-01,Provider_16-Plant_14,115.283,87.838
2022-04-01,Provider_16-Plant_15,1458.841,956.701
2022-04-01,Provider_16-Plant_18,998.642,659.605
2022-04-01,Provider_16-Plant_19,1361.259,21780.225
2022-04-01,Provider_16-Plant_20,1152.279,550.607
2022-04-01,Provider_16-Plant_4,1997.955,1530.517
2022-04-01,Provider_16-Plant_5,339.517,200.017
2022-04-01,Provider_18-Plant_1,20.842,7.714
2022-04-01,Provider_18-Plant_11,23.284,1.957
2022-04-01,Provider_18-Plant_13,20.58,4028.892
2022-04-01,Provider_18-Plant_15,68.629,8.018
2022-04-01,Provider_18-Plant_19,16.624,17.131
2022-04-01,Provider_18-Plant_20,63.976,64.32
2022-04-01,Provider_18-Plant_4,22.375,22.356
2022-04-01,Provider_18-Plant_5,33.567,18.906
2022-04-01,Provider_2-Plant_1,299.331,272.832
2022-04-01,Provider_2-Plant_10,15.249,13.41
2022-04-01,Provider_2-Plant_11,82.266,59.152
2022-04-01,Provider_2-Plant_12,40.821,30.085
2022-04-01,Provider_2-Plant_13,649.095,55361.136
2022-04-01,Provider_2-Plant_14,397.474,362.55
2022-04-01,Provider_2-Plant_15,52.499,50.163
2022-04-01,Provider_2-Plant_18,108.572,80.732
2022-04-01,Provider_2-Plant_19,354.725,315.341
2022-04-01,Provider_2-Plant_20,715.467,253.023
2022-04-01,Provider_2-Plant_4,682.315,667.305
2022-04-01,Provider_2-Plant_5,141.951,118.627
2022-04-01,Provider_20-Plant_1,550.507,551.419
2022-04-01,Provider_20-Plant_10,59.58,60.73
2022-04-01,Provider_20-Plant_11,97.183,90.828
2022-04-01,Provider_20-Plant_12,151.941,181.458
2022-04-01,Provider_20-Plant_13,1421.658,181001.04
2022-04-01,Provider_20-Plant_14,361.801,359.016
2022-04-01,Provider_20-Plant_15,141.584,141.059
2022-04-01,Provider_20-Plant_18,109.533,109.595
2022-04-01,Provider_20-Plant_19,719.189,873.87
2022-04-01,Provider_20-Plant_20,1149.868,313.175
2022-04-01,Provider_20-Plant_4,753.758,655.419
2022-04-01,Provider_20-Plant_5,57.577,52.017
2022-04-01,Provider_21-Plant_1,324.792,300.596
2022-04-01,Provider_21-Plant_10,52.08,36.943
2022-04-01,Provider_21-Plant_11,114.887,114.825
2022-04-01,Provider_21-Plant_12,32.694,33.332
2022-04-01,Provider_21-Plant_13,803.886,93796.609
2022-04-01,Provider_21-Plant_14,477.349,458.151
2022-04-01,Provider_21-Plant_15,352.986,356.139
2022-04-01,Provider_21-Plant_18,241.466,255.226
2022-04-01,Provider_21-Plant_19,715.161,591.917
2022-04-01,Provider_21-Plant_20,1226.594,497.517
2022-04-01,Provider_21-Plant_4,1101.916,990.527
2022-04-01,Provider_21-Plant_5,72.062,69.154
2022-04-01,Provider_22-Plant_1,367.666,308.268
2022-04-01,Provider_22-Plant_10,35.395,28.048
2022-04-01,Provider_22-Plant_11,86.383,83.881
2022-04-01,Provider_22-Plant_12,976.783,1107.4
2022-04-01,Provider_22-Plant_13,474.774,31033.538
2022-04-01,Provider_22-Plant_14,133.348,120.607
2022-04-01,Provider_22-Plant_15,272.906,314.455
2022-04-01,Provider_22-Plant_18,137.274,98.787
2022-04-01,Provider_22-Plant_19,247.056,230.938
