,Timestamp,ts_key,Actual Vol [Tons],Expected Vol [Tons],Plant,Production
19214,2016-05-01,Provider_9-Plant_19,361.579,334.098,Plant_19,30985
19215,2016-06-01,Provider_9-Plant_19,385.795,366.037,Plant_19,35315
19216,2016-07-01,Provider_9-Plant_19,380.098,363.059,Plant_19,34908
19217,2016-08-01,Provider_9-Plant_19,408.942,385.846,Plant_19,38206
19218,2016-09-01,Provider_9-Plant_19,373.33,353.179,Plant_19,36548
19219,2016-10-01,Provider_9-Plant_19,406.881,382.654,Plant_19,35063
19220,2016-11-01,Provider_9-Plant_19,765.017,761.829,Plant_19,36660
19221,2016-12-01,Provider_9-Plant_19,679.723,668.424,Plant_19,27249
19222,2017-01-01,Provider_9-Plant_19,937.174,918.102,Plant_19,35813
19223,2017-02-01,Provider_9-Plant_19,455.98,441.367,Plant_19,34558
19224,2017-03-01,Provider_9-Plant_19,577.428,548.047,Plant_19,38377
19225,2017-04-01,Provider_9-Plant_19,443.223,435.555,Plant_19,31457
19226,2017-05-01,Provider_9-Plant_19,523.213,526.684,Plant_19,35222
19227,2017-06-01,Provider_9-Plant_19,534.334,536.683,Plant_19,36656
19228,2017-07-01,Provider_9-Plant_19,649.805,640.917,Plant_19,38477
19229,2017-08-01,Provider_9-Plant_19,571.262,584.661,Plant_19,41107
19230,2017-09-01,Provider_9-Plant_19,588.634,571.398,Plant_19,35915
19231,2017-10-01,Provider_9-Plant_19,611.469,593.886,Plant_19,35261
19232,2017-11-01,Provider_9-Plant_19,556.4,540.382,Plant_19,37595
19233,2017-12-01,Provider_9-Plant_19,408.511,398.569,Plant_19,27053
19234,2018-01-01,Provider_9-Plant_19,867.024,803.094,Plant_19,36671
19235,2018-02-01,Provider_9-Plant_19,993.808,980.924,Plant_19,31837
19236,2018-03-01,Provider_9-Plant_19,821.098,803.844,Plant_19,35745
19237,2018-04-01,Provider_9-Plant_19,930.664,909.898,Plant_19,35856
19238,2018-05-01,Provider_9-Plant_19,732.625,744.186,Plant_19,33172
19239,2018-06-01,Provider_9-Plant_19,885.028,899.242,Plant_19,35260
19240,2018-07-01,Provider_9-Plant_19,719.685,715.924,Plant_19,35410
19241,2018-08-01,Provider_9-Plant_19,832.757,831.379,Plant_19,38447
19242,2018-09-01,Provider_9-Plant_19,784.59,787.913,Plant_19,34612
19243,2018-10-01,Provider_9-Plant_19,846.707,853.09,Plant_19,35695
19244,2018-11-01,Provider_9-Plant_19,898.231,902.586,Plant_19,35919
19245,2018-12-01,Provider_9-Plant_19,730.693,740.762,Plant_19,21622
19246,2019-01-01,Provider_9-Plant_19,950.183,954.492,Plant_19,36550
19247,2019-02-01,Provider_9-Plant_19,755.689,765.204,Plant_19,33744
19248,2019-03-01,Provider_9-Plant_19,730.574,737.937,Plant_19,32504
19249,2019-04-01,Provider_9-Plant_19,452.998,474.694,Plant_19,23234
19250,2019-05-01,Provider_9-Plant_19,625.125,627.881,Plant_19,31054
19251,2019-06-01,Provider_9-Plant_19,440.093,450.891,Plant_19,29898
19252,2019-07-01,Provider_9-Plant_19,518.577,536.023,Plant_19,35656
19253,2019-08-01,Provider_9-Plant_19,435.401,451.649,Plant_19,36221
19254,2019-09-01,Provider_9-Plant_19,280.224,267.959,Plant_19,31919
19255,2019-10-01,Provider_9-Plant_19,410.739,398.996,Plant_19,29283
19256,2019-11-01,Provider_9-Plant_19,525.219,516.629,Plant_19,30794
19257,2019-12-01,Provider_9-Plant_19,314.303,307.615,Plant_19,16874
19258,2020-01-01,Provider_9-Plant_19,536.633,503.366,Plant_19,29843
19259,2020-02-01,Provider_9-Plant_19,603.092,550.839,Plant_19,31352
19260,2020-03-01,Provider_9-Plant_19,243.185,241.459,Plant_19,21854
19261,2020-04-01,Provider_9-Plant_19,26.016,25.685,Plant_19,0
19262,2020-05-01,Provider_9-Plant_19,48.016,46.86,Plant_19,10906
19263,2020-06-01,Provider_9-Plant_19,160.653,154.992,Plant_19,21434
19264,2020-07-01,Provider_9-Plant_19,250.382,234.118,Plant_19,28610
19265,2020-08-01,Provider_9-Plant_19,266.872,257.407,Plant_19,21621
19266,2020-09-01,Provider_9-Plant_19,252.826,249.521,Plant_19,29305
19267,2020-10-01,Provider_9-Plant_19,297.493,286.597,Plant_19,25986
19268,2020-11-01,Provider_9-Plant_19,249.376,239.598,Plant_19,29256
19269,2020-12-01,Provider_9-Plant_19,181.75,169.056,Plant_19,21529
19270,2021-01-01,Provider_9-Plant_19,156.534,178.714,Plant_19,21069
19271,2021-02-01,Provider_9-Plant_19,153.328,143.487,Plant_19,18301
19272,2021-03-01,Provider_9-Plant_19,254.288,240.589,Plant_19,27079
19273,2021-04-01,Provider_9-Plant_19,136.597,132.008,Plant_19,16245
19274,2021-05-01,Provider_9-Plant_19,117.601,109.424,Plant_19,12418
19275,2021-06-01,Provider_9-Plant_19,146.155,138.033,Plant_19,14709
19276,2021-07-01,Provider_9-Plant_19,180.413,175.057,Plant_19,19844
19277,2021-08-01,Provider_9-Plant_19,93.963,92.217,Plant_19,7304
19278,2021-09-01,Provider_9-Plant_19,158.021,146.32,Plant_19,19084
19279,2021-10-01,Provider_9-Plant_19,189.89,183.677,Plant_19,22366
19280,2021-11-01,Provider_9-Plant_19,228.952,219.342,Plant_19,26798
19281,2021-12-01,Provider_9-Plant_19,47.924,45.955,Plant_19,11182
19282,2022-01-01,Provider_9-Plant_19,134.489,126.48,Plant_19,20119
19283,2022-02-01,Provider_9-Plant_19,220.794,204.601,Plant_19,26160
19284,2022-03-01,Provider_9-Plant_19,275.426,148.202,Plant_19,29247
19285,2022-04-01,Provider_9-Plant_19,174.53,141.871,Plant_19,24528
19286,2022-05-01,Provider_9-Plant_19,193.936,126.336,Plant_19,19405
19287,2022-06-01,Provider_9-Plant_19,895.521,131.128,Plant_19,22739
19288,2022-07-01,Provider_9-Plant_19,561.605,89.877,Plant_19,13138
19289,2022-08-01,Provider_9-Plant_19,179.648,113.426,Plant_19,22560
19290,2022-09-01,Provider_9-Plant_19,281.085,185.701,Plant_19,27057
19291,2022-10-01,Provider_9-Plant_19,251.65,156.333,Plant_19,18569
19292,2014-01-01,Provider_9-Plant_20,154.808,155.534,Plant_20,93855
19293,2014-02-01,Provider_9-Plant_20,124.047,134.388,Plant_20,92865
19294,2014-03-01,Provider_9-Plant_20,141.523,152.2,Plant_20,99860
19295,2014-04-01,Provider_9-Plant_20,112.502,121.242,Plant_20,95409
19296,2014-05-01,Provider_9-Plant_20,152.536,164.397,Plant_20,97371
19297,2014-06-01,Provider_9-Plant_20,145.483,153.114,Plant_20,102953
19298,2014-07-01,Provider_9-Plant_20,161.018,173.324,Plant_20,113549
19299,2014-08-01,Provider_9-Plant_20,137.035,148.037,Plant_20,96391
19300,2014-09-01,Provider_9-Plant_20,159.518,173.25,Plant_20,113118
19301,2014-10-01,Provider_9-Plant_20,523.202,288.655,Plant_20,102589
19302,2014-11-01,Provider_9-Plant_20,394.362,239.091,Plant_20,102541
19303,2014-12-01,Provider_9-Plant_20,255.781,123.792,Plant_20,79670
19304,2015-01-01,Provider_9-Plant_20,285.08,183.948,Plant_20,89594
19305,2015-02-01,Provider_9-Plant_20,294.74,164.25,Plant_20,93224
19306,2015-03-01,Provider_9-Plant_20,383.021,203.329,Plant_20,99411
19307,2015-04-01,Provider_9-Plant_20,311.089,167.443,Plant_20,91041
19308,2015-05-01,Provider_9-Plant_20,297.737,144.606,Plant_20,86823
19309,2015-06-01,Provider_9-Plant_20,387.176,197.486,Plant_20,108864
19310,2015-07-01,Provider_9-Plant_20,310.147,179.92,Plant_20,107636
19311,2015-08-01,Provider_9-Plant_20,236.615,143.019,Plant_20,97134
19312,2015-09-01,Provider_9-Plant_20,288.018,177.371,Plant_20,112508
19313,2015-10-01,Provider_9-Plant_20,163.237,130.104,Plant_20,106010
19314,2015-11-01,Provider_9-Plant_20,150.331,124.792,Plant_20,109497
19315,2015-12-01,Provider_9-Plant_20,110.673,70.514,Plant_20,81249
19316,2016-01-01,Provider_9-Plant_20,243.914,195.708,Plant_20,104204
19317,2016-02-01,Provider_9-Plant_20,279.495,236.111,Plant_20,120268
19318,2016-03-01,Provider_9-Plant_20,305.973,251.005,Plant_20,114947
19319,2016-04-01,Provider_9-Plant_20,271.944,222.568,Plant_20,118108
19320,2016-05-01,Provider_9-Plant_20,330.79,287.298,Plant_20,105625
19321,2016-06-01,Provider_9-Plant_20,329.758,262.963,Plant_20,127000
19322,2016-07-01,Provider_9-Plant_20,310.516,261.586,Plant_20,117216
19323,2016-08-01,Provider_9-Plant_20,421.156,344.817,Plant_20,130097
19324,2016-09-01,Provider_9-Plant_20,380.153,312.743,Plant_20,126425
19325,2016-10-01,Provider_9-Plant_20,487.183,348.7,Plant_20,118931
19326,2016-11-01,Provider_9-Plant_20,334.225,343.738,Plant_20,128333
19327,2016-12-01,Provider_9-Plant_20,256.656,265.29,Plant_20,87541
19328,2017-01-01,Provider_9-Plant_20,360.632,325.031,Plant_20,119215
19329,2017-02-01,Provider_9-Plant_20,336.57,348.791,Plant_20,121419
19330,2017-03-01,Provider_9-Plant_20,398.951,411.277,Plant_20,137375
19331,2017-04-01,Provider_9-Plant_20,325.845,314.867,Plant_20,119516
19332,2017-05-01,Provider_9-Plant_20,422.646,438.13,Plant_20,138817
19333,2017-06-01,Provider_9-Plant_20,315.577,331.702,Plant_20,135705
19334,2017-07-01,Provider_9-Plant_20,384.284,402.615,Plant_20,138256
19335,2017-08-01,Provider_9-Plant_20,443.173,460.254,Plant_20,153941
19336,2017-09-01,Provider_9-Plant_20,380.753,396.434,Plant_20,140409
19337,2017-10-01,Provider_9-Plant_20,398.779,419.56,Plant_20,141035
19338,2017-11-01,Provider_9-Plant_20,377.033,397.814,Plant_20,147566
19339,2017-12-01,Provider_9-Plant_20,275.537,293.129,Plant_20,102951
19340,2018-01-01,Provider_9-Plant_20,375.121,395.152,Plant_20,146409
19341,2018-02-01,Provider_9-Plant_20,424.143,447.599,Plant_20,132321
19342,2018-03-01,Provider_9-Plant_20,432.967,456.664,Plant_20,142202
19343,2018-04-01,Provider_9-Plant_20,462.816,488.865,Plant_20,137910
19344,2018-05-01,Provider_9-Plant_20,324.714,342.441,Plant_20,125407
19345,2018-06-01,Provider_9-Plant_20,370.635,382.925,Plant_20,129233
19346,2018-07-01,Provider_9-Plant_20,385.699,402.01,Plant_20,128080
19347,2018-08-01,Provider_9-Plant_20,392.142,410.318,Plant_20,108938
19348,2018-09-01,Provider_9-Plant_20,322.819,371.813,Plant_20,116491
19349,2018-10-01,Provider_9-Plant_20,133.578,477.445,Plant_20,111030
19350,2018-11-01,Provider_9-Plant_20,176.89,415.209,Plant_20,105186
19351,2018-12-01,Provider_9-Plant_20,317.293,326.152,Plant_20,75632
19352,2019-01-01,Provider_9-Plant_20,425.81,435.89,Plant_20,115008
19353,2019-02-01,Provider_9-Plant_20,473.975,505.88,Plant_20,107054
19354,2019-03-01,Provider_9-Plant_20,426.653,443.509,Plant_20,97088
19355,2019-04-01,Provider_9-Plant_20,603.071,618.601,Plant_20,79808
19356,2019-05-01,Provider_9-Plant_20,411.51,420.073,Plant_20,93794
19357,2019-06-01,Provider_9-Plant_20,333.553,343.627,Plant_20,89556
19358,2019-07-01,Provider_9-Plant_20,324.977,330.002,Plant_20,103454
19359,2019-08-01,Provider_9-Plant_20,379.124,391.265,Plant_20,100056
19360,2019-09-01,Provider_9-Plant_20,341.085,351.142,Plant_20,102871
19361,2019-10-01,Provider_9-Plant_20,358.906,366.896,Plant_20,88207
19362,2019-11-01,Provider_9-Plant_20,231.973,238.676,Plant_20,84454
19363,2019-12-01,Provider_9-Plant_20,204.614,210.096,Plant_20,40790
19364,2020-01-01,Provider_9-Plant_20,294.014,304.693,Plant_20,68898
19365,2020-02-01,Provider_9-Plant_20,264.515,290.398,Plant_20,74807
19366,2020-03-01,Provider_9-Plant_20,224.975,232.656,Plant_20,53217
19367,2020-04-01,Provider_9-Plant_20,27.026,45.048,Plant_20,0
19368,2020-05-01,Provider_9-Plant_20,82.012,83.404,Plant_20,25033
19369,2020-06-01,Provider_9-Plant_20,175.835,193.955,Plant_20,54564
19370,2020-07-01,Provider_9-Plant_20,196.687,202.641,Plant_20,65629
19371,2020-08-01,Provider_9-Plant_20,172.904,182.268,Plant_20,55056
19372,2020-09-01,Provider_9-Plant_20,276.79,284.502,Plant_20,77201
19373,2020-10-01,Provider_9-Plant_20,260.171,271.567,Plant_20,75059
19374,2020-11-01,Provider_9-Plant_20,260.94,270.929,Plant_20,72309
19375,2020-12-01,Provider_9-Plant_20,237.944,244.423,Plant_20,52752
19376,2021-01-01,Provider_9-Plant_20,255.922,266.066,Plant_20,53404
19377,2021-02-01,Provider_9-Plant_20,215.165,223.626,Plant_20,56524
19378,2021-03-01,Provider_9-Plant_20,222.408,229.554,Plant_20,71802
19379,2021-04-01,Provider_9-Plant_20,271.372,278.383,Plant_20,60865
19380,2021-05-01,Provider_9-Plant_20,157.199,150.813,Plant_20,20308
19381,2021-06-01,Provider_9-Plant_20,212.346,192.954,Plant_20,78841
19382,2021-07-01,Provider_9-Plant_20,107.94,114.76,Plant_20,22995
19383,2021-08-01,Provider_9-Plant_20,172.52,159.684,Plant_20,15819
19384,2021-09-01,Provider_9-Plant_20,186.525,185.66,Plant_20,71275
19385,2021-10-01,Provider_9-Plant_20,141.977,141.824,Plant_20,68042
19386,2021-11-01,Provider_9-Plant_20,590.315,221.129,Plant_20,80728
19387,2021-12-01,Provider_9-Plant_20,341.418,146.01,Plant_20,52143
19388,2022-01-01,Provider_9-Plant_20,512.884,194.911,Plant_20,56383
19389,2022-02-01,Provider_9-Plant_20,611.616,243.713,Plant_20,67171
19390,2022-03-01,Provider_9-Plant_20,599.423,248.567,Plant_20,85662
19391,2022-04-01,Provider_9-Plant_20,514.251,164.514,Plant_20,65698
19392,2022-05-01,Provider_9-Plant_20,354.853,120.588,Plant_20,71461
19393,2022-06-01,Provider_9-Plant_20,529.575,143.122,Plant_20,55716
19394,2022-07-01,Provider_9-Plant_20,311.877,127.637,Plant_20,30524
19395,2022-08-01,Provider_9-Plant_20,374.285,132.136,Plant_20,56175
19396,2022-09-01,Provider_9-Plant_20,386.831,137.336,Plant_20,58790
19397,2022-10-01,Provider_9-Plant_20,459.299,165.533,Plant_20,34582
19398,2014-01-01,Provider_9-Plant_4,731.957,797.573,Plant_4,326919
19399,2014-02-01,Provider_9-Plant_4,843.106,937.084,Plant_4,334540
19400,2014-03-01,Provider_9-Plant_4,1122.594,1210.916,Plant_4,356075
19401,2014-04-01,Provider_9-Plant_4,1244.452,1241.809,Plant_4,351736
19402,2014-05-01,Provider_9-Plant_4,1086.348,1047.072,Plant_4,332888
19403,2014-06-01,Provider_9-Plant_4,1236.213,1225.434,Plant_4,342228
19404,2014-07-01,Provider_9-Plant_4,1826.135,1633.89,Plant_4,402571
19405,2014-08-01,Provider_9-Plant_4,1461.032,1255.264,Plant_4,336072
19406,2014-09-01,Provider_9-Plant_4,1662.596,1609.733,Plant_4,376780
19407,2014-10-01,Provider_9-Plant_4,1833.588,1772.991,Plant_4,388088
19408,2014-11-01,Provider_9-Plant_4,1600.33,1487.877,Plant_4,351833
19409,2014-12-01,Provider_9-Plant_4,926.592,820.904,Plant_4,254907
19410,2015-01-01,Provider_9-Plant_4,1934.697,1909.923,Plant_4,309884
19411,2015-02-01,Provider_9-Plant_4,1724.499,1659.141,Plant_4,339278
19412,2015-03-01,Provider_9-Plant_4,1597.456,1377.982,Plant_4,406989
19413,2015-04-01,Provider_9-Plant_4,1670.143,1527.548,Plant_4,363053
19414,2015-05-01,Provider_9-Plant_4,1257.632,1296.612,Plant_4,318625
19415,2015-06-01,Provider_9-Plant_4,1793.103,1808.568,Plant_4,361942
19416,2015-07-01,Provider_9-Plant_4,1784.986,1793.311,Plant_4,409207
19417,2015-08-01,Provider_9-Plant_4,1545.273,1539.797,Plant_4,346117
19418,2015-09-01,Provider_9-Plant_4,1907.782,1798.693,Plant_4,391135
19419,2015-10-01,Provider_9-Plant_4,1816.036,1700.862,Plant_4,381944
19420,2015-11-01,Provider_9-Plant_4,2381.427,2159.943,Plant_4,351047
19421,2015-12-01,Provider_9-Plant_4,1257.061,1055.842,Plant_4,241537
19422,2016-01-01,Provider_9-Plant_4,2520.326,2176.858,Plant_4,285041
19423,2016-02-01,Provider_9-Plant_4,2810.029,2595.401,Plant_4,368967
19424,2016-03-01,Provider_9-Plant_4,3125.346,2755.61,Plant_4,362363
19425,2016-04-01,Provider_9-Plant_4,2651.401,2460.82,Plant_4,375696
19426,2016-05-01,Provider_9-Plant_4,2499.44,2256.7,Plant_4,294298
19427,2016-06-01,Provider_9-Plant_4,2189.0,1836.955,Plant_4,365368
19428,2016-07-01,Provider_9-Plant_4,1910.782,1544.6,Plant_4,365063
19429,2016-08-01,Provider_9-Plant_4,1843.564,1562.921,Plant_4,387308
19430,2016-09-01,Provider_9-Plant_4,1550.852,1360.052,Plant_4,385929
19431,2016-10-01,Provider_9-Plant_4,1524.215,1383.158,Plant_4,345081
19432,2016-11-01,Provider_9-Plant_4,1535.765,1445.968,Plant_4,350009
19433,2016-12-01,Provider_9-Plant_4,1009.618,962.111,Plant_4,252703
19434,2017-01-01,Provider_9-Plant_4,1229.456,1060.536,Plant_4,295592
19435,2017-02-01,Provider_9-Plant_4,1281.559,1142.682,Plant_4,303085
19436,2017-03-01,Provider_9-Plant_4,2059.502,1785.709,Plant_4,353462
19437,2017-04-01,Provider_9-Plant_4,1623.473,1495.657,Plant_4,282848
19438,2017-05-01,Provider_9-Plant_4,1771.394,1685.765,Plant_4,330521
19439,2017-06-01,Provider_9-Plant_4,1907.302,1838.026,Plant_4,287101
19440,2017-07-01,Provider_9-Plant_4,2112.878,2101.727,Plant_4,321985
19441,2017-08-01,Provider_9-Plant_4,1979.224,1902.023,Plant_4,327484
19442,2017-09-01,Provider_9-Plant_4,1439.578,1445.009,Plant_4,335238
19443,2017-10-01,Provider_9-Plant_4,2151.105,2133.942,Plant_4,314785
19444,2017-11-01,Provider_9-Plant_4,2739.823,2708.881,Plant_4,328399
19445,2017-12-01,Provider_9-Plant_4,1756.003,1752.034,Plant_4,211293
19446,2018-01-01,Provider_9-Plant_4,2376.795,2367.643,Plant_4,355748
19447,2018-02-01,Provider_9-Plant_4,2247.228,2229.127,Plant_4,346537
19448,2018-03-01,Provider_9-Plant_4,1996.233,1971.883,Plant_4,383795
19449,2018-04-01,Provider_9-Plant_4,2301.622,2314.201,Plant_4,377469
19450,2018-05-01,Provider_9-Plant_4,1879.343,1839.829,Plant_4,353702
19451,2018-06-01,Provider_9-Plant_4,1918.98,1947.12,Plant_4,366085
19452,2018-07-01,Provider_9-Plant_4,1358.004,1405.864,Plant_4,391254
19453,2018-08-01,Provider_9-Plant_4,1745.379,1756.415,Plant_4,378298
19454,2018-09-01,Provider_9-Plant_4,1521.161,1501.743,Plant_4,351861
19455,2018-10-01,Provider_9-Plant_4,1881.901,1800.177,Plant_4,371398
19456,2018-11-01,Provider_9-Plant_4,2028.185,1967.602,Plant_4,356045
19457,2018-12-01,Provider_9-Plant_4,1085.189,1059.816,Plant_4,202973
19458,2019-01-01,Provider_9-Plant_4,2180.323,2190.232,Plant_4,354669
19459,2019-02-01,Provider_9-Plant_4,1713.621,1838.432,Plant_4,362274
19460,2019-03-01,Provider_9-Plant_4,1847.023,1868.221,Plant_4,350156
19461,2019-04-01,Provider_9-Plant_4,1585.621,1596.573,Plant_4,322355
19462,2019-05-01,Provider_9-Plant_4,1424.734,1433.849,Plant_4,300327
19463,2019-06-01,Provider_9-Plant_4,944.488,936.884,Plant_4,225516
19464,2019-07-01,Provider_9-Plant_4,1493.94,1499.794,Plant_4,337376
19465,2019-08-01,Provider_9-Plant_4,954.943,982.518,Plant_4,301532
19466,2019-09-01,Provider_9-Plant_4,1318.847,1333.323,Plant_4,316675
19467,2019-10-01,Provider_9-Plant_4,1270.821,1274.086,Plant_4,287740
19468,2019-11-01,Provider_9-Plant_4,991.415,1028.243,Plant_4,288963
19469,2019-12-01,Provider_9-Plant_4,563.218,556.106,Plant_4,127615
19470,2020-01-01,Provider_9-Plant_4,1288.45,1307.321,Plant_4,277731
19471,2020-02-01,Provider_9-Plant_4,1260.934,1231.617,Plant_4,300547
19472,2020-03-01,Provider_9-Plant_4,824.074,817.83,Plant_4,196951
19473,2020-04-01,Provider_9-Plant_4,194.051,202.68,Plant_4,0
19474,2020-05-01,Provider_9-Plant_4,495.618,504.246,Plant_4,150149
19475,2020-06-01,Provider_9-Plant_4,629.819,644.891,Plant_4,183309
19476,2020-07-01,Provider_9-Plant_4,907.738,927.906,Plant_4,235645
19477,2020-08-01,Provider_9-Plant_4,650.849,651.098,Plant_4,198124
19478,2020-09-01,Provider_9-Plant_4,646.464,643.337,Plant_4,272253
19479,2020-10-01,Provider_9-Plant_4,661.954,647.457,Plant_4,303957
19480,2020-11-01,Provider_9-Plant_4,619.708,606.694,Plant_4,278836
19481,2020-12-01,Provider_9-Plant_4,488.832,484.431,Plant_4,165518
19482,2021-01-01,Provider_9-Plant_4,684.946,647.746,Plant_4,276710
19483,2021-02-01,Provider_9-Plant_4,548.631,558.052,Plant_4,335767
19484,2021-03-01,Provider_9-Plant_4,643.458,630.61,Plant_4,365742
19485,2021-04-01,Provider_9-Plant_4,674.004,640.533,Plant_4,327196
19486,2021-05-01,Provider_9-Plant_4,526.901,471.801,Plant_4,243037
19487,2021-06-01,Provider_9-Plant_4,531.092,537.445,Plant_4,309364
19488,2021-07-01,Provider_9-Plant_4,528.544,499.622,Plant_4,301931
19489,2021-08-01,Provider_9-Plant_4,355.939,350.099,Plant_4,236052
19490,2021-09-01,Provider_9-Plant_4,455.247,410.832,Plant_4,291514
19491,2021-10-01,Provider_9-Plant_4,512.764,484.656,Plant_4,344745
19492,2021-11-01,Provider_9-Plant_4,538.16,484.672,Plant_4,348240
19493,2021-12-01,Provider_9-Plant_4,180.969,170.879,Plant_4,206774
19494,2022-01-01,Provider_9-Plant_4,558.56,548.56,Plant_4,287326
19495,2022-02-01,Provider_9-Plant_4,515.468,498.914,Plant_4,345418
19496,2022-03-01,Provider_9-Plant_4,601.618,569.433,Plant_4,363512
19497,2022-04-01,Provider_9-Plant_4,477.546,476.684,Plant_4,307390
19498,2022-05-01,Provider_9-Plant_4,465.931,421.468,Plant_4,291431
19499,2022-06-01,Provider_9-Plant_4,485.09,450.98,Plant_4,252489
19500,2022-07-01,Provider_9-Plant_4,397.761,364.966,Plant_4,246600
19501,2022-08-01,Provider_9-Plant_4,337.08,340.474,Plant_4,248745
19502,2022-09-01,Provider_9-Plant_4,519.52,485.954,Plant_4,292057
19503,2022-10-01,Provider_9-Plant_4,420.723,409.727,Plant_4,280588
19504,2014-02-01,Provider_20-Plant_11,0.4,0.0,Plant_11,9739
19505,2014-03-01,Provider_20-Plant_11,0.0,0.0,Plant_11,10619
19506,2014-04-01,Provider_20-Plant_11,0.0,0.0,Plant_11,10379
19507,2014-05-01,Provider_20-Plant_11,0.0,0.0,Plant_11,12155
19508,2014-06-01,Provider_20-Plant_11,2.308,1.783,Plant_11,13411
19509,2014-07-01,Provider_20-Plant_11,0.0,0.0,Plant_11,15521
19510,2014-08-01,Provider_20-Plant_11,0.0,0.0,Plant_11,14701
19511,2014-09-01,Provider_20-Plant_11,2.084,2.083,Plant_11,14871
19512,2014-10-01,Provider_20-Plant_11,12.087,11.331,Plant_11,14666
19513,2014-11-01,Provider_20-Plant_11,0.0,0.0,Plant_11,14900
19514,2014-12-01,Provider_20-Plant_11,1.036,0.0,Plant_11,10747
19515,2015-01-01,Provider_20-Plant_11,0.0,0.0,Plant_11,12943
19516,2015-02-01,Provider_20-Plant_11,0.0,0.0,Plant_11,14777
19517,2015-03-01,Provider_20-Plant_11,0.0,0.0,Plant_11,14573
19518,2015-04-01,Provider_20-Plant_11,5.47,0.0,Plant_11,14961
19519,2015-05-01,Provider_20-Plant_11,0.0,0.0,Plant_11,13944
19520,2015-06-01,Provider_20-Plant_11,0.189,0.0,Plant_11,15880
19521,2015-07-01,Provider_20-Plant_11,0.0,0.0,Plant_11,17408
19522,2015-08-01,Provider_20-Plant_11,11.2,0.0,Plant_11,16119
19523,2015-09-01,Provider_20-Plant_11,284.059,285.227,Plant_11,17156
19524,2015-10-01,Provider_20-Plant_11,690.058,597.123,Plant_11,16430
19525,2015-11-01,Provider_20-Plant_11,679.123,602.839,Plant_11,16074
19526,2015-12-01,Provider_20-Plant_11,303.081,247.468,Plant_11,12784
19527,2016-01-01,Provider_20-Plant_11,416.755,377.68,Plant_11,11274
19528,2016-02-01,Provider_20-Plant_11,489.804,461.509,Plant_11,16351
19529,2016-03-01,Provider_20-Plant_11,467.326,450.995,Plant_11,15308
19530,2016-04-01,Provider_20-Plant_11,468.144,465.836,Plant_11,16365
19531,2016-05-01,Provider_20-Plant_11,443.394,433.692,Plant_11,15437
19532,2016-06-01,Provider_20-Plant_11,497.051,476.651,Plant_11,17158
19533,2016-07-01,Provider_20-Plant_11,504.331,480.368,Plant_11,16695
19534,2016-08-01,Provider_20-Plant_11,555.636,541.269,Plant_11,18365
19535,2016-09-01,Provider_20-Plant_11,541.666,526.139,Plant_11,17408
19536,2016-10-01,Provider_20-Plant_11,465.495,464.2,Plant_11,16581
19537,2016-11-01,Provider_20-Plant_11,504.229,505.624,Plant_11,16599
19538,2016-12-01,Provider_20-Plant_11,236.916,236.275,Plant_11,12176
19539,2017-01-01,Provider_20-Plant_11,522.427,501.643,Plant_11,13398
19540,2017-02-01,Provider_20-Plant_11,490.336,472.252,Plant_11,16790
19541,2017-03-01,Provider_20-Plant_11,540.824,516.235,Plant_11,17682
19542,2017-04-01,Provider_20-Plant_11,422.188,402.191,Plant_11,15054
19543,2017-05-01,Provider_20-Plant_11,546.724,533.863,Plant_11,18247
19544,2017-06-01,Provider_20-Plant_11,512.836,509.628,Plant_11,16592
19545,2017-07-01,Provider_20-Plant_11,493.801,474.028,Plant_11,17180
19546,2017-08-01,Provider_20-Plant_11,468.563,526.783,Plant_11,18257
19547,2017-09-01,Provider_20-Plant_11,537.01,542.912,Plant_11,17735
19548,2017-10-01,Provider_20-Plant_11,476.661,479.327,Plant_11,17193
19549,2017-11-01,Provider_20-Plant_11,499.693,498.72,Plant_11,17297
19550,2017-12-01,Provider_20-Plant_11,287.476,277.71,Plant_11,12025
19551,2018-01-01,Provider_20-Plant_11,541.018,523.804,Plant_11,15307
19552,2018-02-01,Provider_20-Plant_11,484.351,461.251,Plant_11,16611
19553,2018-03-01,Provider_20-Plant_11,438.406,441.757,Plant_11,16619
19554,2018-04-01,Provider_20-Plant_11,437.13,432.123,Plant_11,15197
19555,2018-05-01,Provider_20-Plant_11,421.269,414.514,Plant_11,14958
19556,2018-06-01,Provider_20-Plant_11,397.53,394.473,Plant_11,15671
19557,2018-07-01,Provider_20-Plant_11,396.122,381.901,Plant_11,16788
19558,2018-08-01,Provider_20-Plant_11,376.499,362.276,Plant_11,17030
19559,2018-09-01,Provider_20-Plant_11,355.733,332.7,Plant_11,16581
19560,2018-10-01,Provider_20-Plant_11,357.299,341.501,Plant_11,17562
19561,2018-11-01,Provider_20-Plant_11,430.668,420.474,Plant_11,16923
19562,2018-12-01,Provider_20-Plant_11,239.448,241.946,Plant_11,13429
19563,2019-01-01,Provider_20-Plant_11,439.56,440.116,Plant_11,15127
19564,2019-02-01,Provider_20-Plant_11,311.327,296.165,Plant_11,15389
19565,2019-03-01,Provider_20-Plant_11,227.259,208.941,Plant_11,14741
19566,2019-04-01,Provider_20-Plant_11,216.846,203.01,Plant_11,14304
19567,2019-05-01,Provider_20-Plant_11,252.234,221.279,Plant_11,16773
