,Timestamp,Provider,Plant,Actual Vol [Kg],Expected Vol [Kg]
55067,2021/12,Provider_34,Plant_20,385218,"244172,988"
55068,2021/12,Provider_14,Plant_20,265503,"92746,904"
55069,2021/12,Provider_15,Plant_20,2148,"1426,62"
55070,2021/12,Provider_33,Plant_20,720024,"448083,006"
55071,2021/12,Provider_18,Plant_20,102762,"102698,543"
55072,2021/12,Provider_19,Plant_20,245468,"113681,384"
55073,2021/12,Provider_20,Plant_20,476164,"191890,944"
55074,2021/12,Provider_21,Plant_20,659559,"213218,689"
55075,2021/12,Provider_22,Plant_20,108989,"59130,912"
55076,2021/12,Provider_24,Plant_20,23665,"21934,918"
55077,2021/12,Provider_25,Plant_20,653900,"227249,711"
55078,2021/12,Provider_27,Plant_20,285176,"158235,73"
55079,2021/12,Provider_28,Plant_20,19635,"17151,305"
55080,2021/12,Provider_29,Plant_20,475840,"203545,132"
55081,2021/12,Provider_30,Plant_20,70921,"15089,794"
55082,2021/12,Provider_35,Plant_20,26345,"2013865,684"
55083,2021/12,Provider_31,Plant_20,117044,"63629,671"
55084,2021/12,Provider_32,Plant_20,146,"147,64"
55085,2021/12,Provider_2,Plant_5,118554,"99600,914"
55086,2021/12,Provider_3,Plant_5,43581,"72634,843"
55087,2021/12,Provider_4,Plant_5,176405,"170939,45"
55088,2021/12,Provider_5,Plant_5,159491,"150593,189"
55089,2021/12,Provider_6,Plant_5,36495,"36747,728"
55090,2021/12,Provider_7,Plant_5,54204,"54329,918"
55091,2021/12,Provider_8,Plant_5,24540,"19218,588"
55092,2021/12,Provider_9,Plant_5,80279,"41186,142"
55093,2021/12,Provider_10,Plant_5,73723,"73003,766"
55094,2021/12,Provider_34,Plant_5,157138,"102071,674"
55095,2021/12,Provider_14,Plant_5,434758,"447250,398"
55096,2021/12,Provider_15,Plant_5,9297,"7963,119"
55097,2021/12,Provider_33,Plant_5,234789,"172434,831"
55098,2021/12,Provider_18,Plant_5,26122,"15308,002"
55099,2021/12,Provider_19,Plant_5,110060,"95081,854"
55100,2021/12,Provider_20,Plant_5,36993,"36644,29"
55101,2021/12,Provider_21,Plant_5,41093,"39404,172"
55102,2021/12,Provider_22,Plant_5,73246,"53501,994"
55103,2021/12,Provider_24,Plant_5,42998,"31616,87"
55104,2021/12,Provider_25,Plant_5,133616,"147568,914"
55105,2021/12,Provider_27,Plant_5,473736,"403569,133"
55106,2021/12,Provider_28,Plant_5,2010,"2349,22"
55107,2021/12,Provider_29,Plant_5,15220,"15201,104"
55108,2021/12,Provider_30,Plant_5,35901,"35115,38"
55109,2021/12,Provider_35,Plant_5,62181,"37960,288"
55110,2021/12,Provider_31,Plant_5,23202,"23731,424"
55111,2021/12,Provider_32,Plant_5,182628,"164933,2"
55112,2021/12,Provider_2,Plant_11,29164,"27075,311"
55113,2021/12,Provider_3,Plant_11,74723,"87719,371"
55114,2021/12,Provider_4,Plant_11,81658,"109493,386"
55115,2021/12,Provider_5,Plant_11,107601,"94446,498"
55116,2021/12,Provider_6,Plant_11,25584,"25892,754"
55117,2021/12,Provider_7,Plant_11,29104,"29040,234"
55118,2021/12,Provider_8,Plant_11,435,"438,94"
55119,2021/12,Provider_9,Plant_11,20073,"20313,004"
55120,2021/12,Provider_10,Plant_11,25138,"23580,97"
55121,2021/12,Provider_34,Plant_11,174841,"161207,433"
55122,2021/12,Provider_14,Plant_11,36440,"34690,85"
55123,2021/12,Provider_33,Plant_11,152072,"144274,841"
55124,2021/12,Provider_18,Plant_11,7300,"2922,77"
55125,2021/12,Provider_19,Plant_11,81627,"81954,222"
55126,2021/12,Provider_20,Plant_11,53366,"45328,866"
55127,2021/12,Provider_21,Plant_11,39409,"41057,368"
55128,2021/12,Provider_22,Plant_11,18353,"22866,199"
55129,2021/12,Provider_24,Plant_11,163540,"170501,272"
55130,2021/12,Provider_25,Plant_11,130801,"119149,641"
55131,2021/12,Provider_27,Plant_11,267228,"237940,391"
55132,2021/12,Provider_28,Plant_11,7461,"7447,71"
55133,2021/12,Provider_29,Plant_11,10027,"8586,014"
55134,2021/12,Provider_30,Plant_11,8015,"8371,112"
55135,2021/12,Provider_35,Plant_11,21106,"4316,43"
55136,2021/12,Provider_31,Plant_11,92026,"65413,704"
55137,2021/12,Provider_32,Plant_11,6141,"4469,08"
55138,2021/12,Provider_2,Plant_14,158856,"159242,264"
55139,2021/12,Provider_3,Plant_14,368333,"371078,15"
55140,2021/12,Provider_4,Plant_14,175700,"199117,925"
55141,2021/12,Provider_5,Plant_14,444353,"469495,944"
55142,2021/12,Provider_6,Plant_14,13461,"15001,644"
55143,2021/12,Provider_7,Plant_14,26088,"28336,36"
55144,2021/12,Provider_8,Plant_14,17134,"18249,408"
55145,2021/12,Provider_9,Plant_14,96981,"107750,816"
55146,2021/12,Provider_10,Plant_14,47594,"49261,562"
55147,2021/12,Provider_34,Plant_14,347612,"357273,722"
55148,2021/12,Provider_14,Plant_14,103029,"112303,186"
55149,2021/12,Provider_15,Plant_14,5138,"7320,6"
55150,2021/12,Provider_33,Plant_14,39080,"40968,127"
55151,2021/12,Provider_19,Plant_14,100955,"101344,694"
55152,2021/12,Provider_20,Plant_14,175060,"175418,153"
55153,2021/12,Provider_21,Plant_14,270651,"233317,378"
55154,2021/12,Provider_22,Plant_14,68214,"60787,592"
55155,2021/12,Provider_24,Plant_14,156952,"167642,745"
55156,2021/12,Provider_25,Plant_14,280884,"293001,201"
55157,2021/12,Provider_27,Plant_14,537390,"556243,815"
55158,2021/12,Provider_28,Plant_14,10696,"10870,65"
55159,2021/12,Provider_29,Plant_14,19727,"19314,635"
55160,2021/12,Provider_30,Plant_14,19190,"20373,555"
55161,2021/12,Provider_35,Plant_14,25139,"29000,92"
55162,2021/12,Provider_31,Plant_14,332016,"314263,569"
55163,2021/12,Provider_32,Plant_14,40085,"42503,76"
55256,2021/12,Provider_2,Plant_22,157459,"149078,418"
55257,2021/12,Provider_3,Plant_22,245115,"262598,139"
55258,2021/12,Provider_4,Plant_22,84798,"84869,413"
55259,2021/12,Provider_5,Plant_22,54998,"56097,47"
55260,2021/12,Provider_6,Plant_22,11311,"11512,25"
55261,2021/12,Provider_7,Plant_22,14384,"14470,56"
55262,2021/12,Provider_9,Plant_22,56866,"60270,66"
55263,2021/12,Provider_10,Plant_22,1341,"1210,76"
55264,2021/12,Provider_14,Plant_22,31328,"31747,184"
55265,2021/12,Provider_15,Plant_22,4194,"4316,57"
55266,2021/12,Provider_33,Plant_22,34892,"33741,242"
55267,2021/12,Provider_19,Plant_22,63100,"54118,32"
55268,2021/12,Provider_20,Plant_22,213392,"199668,134"
55269,2021/12,Provider_21,Plant_22,69566,"74442,432"
55270,2021/12,Provider_22,Plant_22,52100,"51169,15"
55271,2021/12,Provider_24,Plant_22,884,"851,28"
55272,2021/12,Provider_25,Plant_22,76469,"77386,468"
55273,2021/12,Provider_27,Plant_22,58126,"55191,205"
55274,2021/12,Provider_28,Plant_22,70205,"8854,2"
55275,2021/12,Provider_29,Plant_22,18749,"18211,774"
55276,2021/12,Provider_30,Plant_22,10756,"9945,48"
55277,2021/12,Provider_35,Plant_22,1737,1737
55278,2021/12,Provider_31,Plant_22,91524,"92520,64"
55279,2021/12,Provider_32,Plant_22,4506,"4827,012"
55308,2022/01,Provider_2,Plant_4,784.974,758.414
55309,2022/01,Provider_3,Plant_4,1.736.973,1.544.132
55310,2022/01,Provider_4,Plant_4,417.621,1.002.859
55311,2022/01,Provider_5,Plant_4,2.535.036,2.699.221
55312,2022/01,Provider_6,Plant_4,98.101,98.348
55313,2022/01,Provider_7,Plant_4,679.187,658.508
55314,2022/01,Provider_8,Plant_4,367.221,304.316
55315,2022/01,Provider_9,Plant_4,558.560,548.560
55316,2022/01,Provider_10,Plant_4,201.785,188.173
55317,2022/01,Provider_34,Plant_4,1.678.177,1.624.659
55318,2022/01,Provider_14,Plant_4,195.626,172.817
55319,2022/01,Provider_15,Plant_4,204.516,331.831
55320,2022/01,Provider_33,Plant_4,2.192.607,2.098.026
55321,2022/01,Provider_18,Plant_4,38.577,38.544
55322,2022/01,Provider_19,Plant_4,1.250.363,1.161.995
55323,2022/01,Provider_20,Plant_4,864.492,747.879
55324,2022/01,Provider_21,Plant_4,1.251.970,1.181.533
55325,2022/01,Provider_22,Plant_4,1.134.484,1.064.151
55326,2022/01,Provider_24,Plant_4,241.091,224.747
55327,2022/01,Provider_25,Plant_4,900.252,899.336
55328,2022/01,Provider_27,Plant_4,2.950.759,2.915.262
55329,2022/01,Provider_28,Plant_4,41.138,42.468
55330,2022/01,Provider_29,Plant_4,382.357,359.353
55331,2022/01,Provider_30,Plant_4,81.763,79.592
55332,2022/01,Provider_35,Plant_4,132.754,133.778
55333,2022/01,Provider_31,Plant_4,1.664.996,1.612.080
55334,2022/01,Provider_32,Plant_4,127.900,119.839
55335,2022/01,Provider_2,Plant_10,7.618,7.852
55336,2022/01,Provider_3,Plant_10,93.910,91.761
55337,2022/01,Provider_4,Plant_10,109.630,110.614
55338,2022/01,Provider_5,Plant_10,201.961,207.633
55339,2022/01,Provider_6,Plant_10,263.782,229.874
55340,2022/01,Provider_7,Plant_10,176.427,170.938
55341,2022/01,Provider_8,Plant_10,5.969,6.002
55342,2022/01,Provider_9,Plant_10,38.999,38.141
55343,2022/01,Provider_10,Plant_10,87.621,87.237
55344,2022/01,Provider_34,Plant_10,279.689,188.753
55345,2022/01,Provider_14,Plant_10,43.793,45.067
55346,2022/01,Provider_33,Plant_10,286.925,286.100
55347,2022/01,Provider_18,Plant_10,310,310
55348,2022/01,Provider_19,Plant_10,47.346,46.818
55349,2022/01,Provider_20,Plant_10,39.081,39.633
55350,2022/01,Provider_21,Plant_10,38.089,35.334
55351,2022/01,Provider_22,Plant_10,54.522,46.505
55352,2022/01,Provider_24,Plant_10,264.529,133.911
55353,2022/01,Provider_25,Plant_10,50.073,41.144
55354,2022/01,Provider_27,Plant_10,189.109,210.336
55355,2022/01,Provider_28,Plant_10,1.465,1.445
55356,2022/01,Provider_29,Plant_10,55.889,43.940
55357,2022/01,Provider_30,Plant_10,15.126,15.471
55358,2022/01,Provider_35,Plant_10,51.607,51.162
55359,2022/01,Provider_31,Plant_10,138.111,131.780
55360,2022/01,Provider_32,Plant_10,7.787,7.776
55361,2022/01,Provider_2,Plant_12,50.761,50.589
55362,2022/01,Provider_3,Plant_12,648.993,599.251
55363,2022/01,Provider_4,Plant_12,13.064,11.229
55364,2022/01,Provider_5,Plant_12,134.067,139.705
55365,2022/01,Provider_6,Plant_12,50.566,90.567
55366,2022/01,Provider_7,Plant_12,181.876,171.596
55367,2022/01,Provider_8,Plant_12,112.920,112.688
55368,2022/01,Provider_9,Plant_12,152.349,137.934
55369,2022/01,Provider_10,Plant_12,4.741,4.779
55370,2022/01,Provider_34,Plant_12,87.563,84.527
55371,2022/01,Provider_14,Plant_12,9.556,10.224
55372,2022/01,Provider_33,Plant_12,146.183,131.019
55373,2022/01,Provider_19,Plant_12,53.675,54.735
55374,2022/01,Provider_20,Plant_12,121.582,127.573
55375,2022/01,Provider_21,Plant_12,98.484,84.845
55376,2022/01,Provider_22,Plant_12,932.063,1.036.332
55377,2022/01,Provider_24,Plant_12,10.982,10.910
55378,2022/01,Provider_25,Plant_12,180.686,179.530
55379,2022/01,Provider_27,Plant_12,200.539,199.955
55380,2022/01,Provider_28,Plant_12,19.599,14.182
55381,2022/01,Provider_29,Plant_12,7.071,4.125
55382,2022/01,Provider_30,Plant_12,434.277,413.748
55383,2022/01,Provider_35,Plant_12,281.686,427.805
55384,2022/01,Provider_31,Plant_12,193.277,114.462
55385,2022/01,Provider_32,Plant_12,5.794,5.794
55386,2022/01,Provider_2,Plant_13,339.161,324.864
55387,2022/01,Provider_3,Plant_13,1.141.384,1.223.490
55388,2022/01,Provider_4,Plant_13,562.265,581.947
55389,2022/01,Provider_5,Plant_13,1.735.759,1.659.961
55390,2022/01,Provider_6,Plant_13,173.196,171.667
55391,2022/01,Provider_7,Plant_13,485.299,474.665
55392,2022/01,Provider_8,Plant_13,87.612,86.066
55393,2022/01,Provider_9,Plant_13,213.350,208.661
55394,2022/01,Provider_10,Plant_13,128.979,123.724
55395,2022/01,Provider_34,Plant_13,1.147.687,1.119.662
55396,2022/01,Provider_14,Plant_13,107.526,107.595
55397,2022/01,Provider_15,Plant_13,6.677,6.148
55398,2022/01,Provider_33,Plant_13,2.023.208,1.897.658
55399,2022/01,Provider_18,Plant_13,23.854,25.787
55400,2022/01,Provider_19,Plant_13,617.874,626.739
55401,2022/01,Provider_20,Plant_13,1.122.090,1.057.225
55402,2022/01,Provider_21,Plant_13,513.546,458.400
55403,2022/01,Provider_22,Plant_13,367.804,434.601
55404,2022/01,Provider_24,Plant_13,1.278.130,1.244.717
55405,2022/01,Provider_25,Plant_13,1.299.116,1.284.832
55406,2022/01,Provider_27,Plant_13,1.971.264,1.909.491
55407,2022/01,Provider_28,Plant_13,392.454,396.396
55408,2022/01,Provider_29,Plant_13,358.729,343.950
55409,2022/01,Provider_30,Plant_13,324.536,324.455
55410,2022/01,Provider_35,Plant_13,175.133,172.038
55411,2022/01,Provider_31,Plant_13,953.970,900.200
55412,2022/01,Provider_32,Plant_13,140.976,133.160
55413,2022/01,Provider_2,Plant_1,254016,"242396,359"
55414,2022/01,Provider_3,Plant_1,630844,"799451,993"
55415,2022/01,Provider_4,Plant_1,64136,"64092,577"
55416,2022/01,Provider_5,Plant_1,94456,"88857,794"
55417,2022/01,Provider_6,Plant_1,11283,"10693,264"
55418,2022/01,Provider_7,Plant_1,43212,"47441,4"
55419,2022/01,Provider_8,Plant_1,323682,"323722,022"
55420,2022/01,Provider_9,Plant_1,352963,"347117,638"
55421,2022/01,Provider_10,Plant_1,170935,"163629,628"
55422,2022/01,Provider_34,Plant_1,1052273,"1040997,738"
55423,2022/01,Provider_14,Plant_1,199832,"197766,05"
55424,2022/01,Provider_15,Plant_1,20555,"19777,68"
55425,2022/01,Provider_33,Plant_1,559278,"535737,926"
55426,2022/01,Provider_18,Plant_1,204,"135,12"
55427,2022/01,Provider_19,Plant_1,1089770,"1085813,57"
55428,2022/01,Provider_20,Plant_1,513686,"517284,915"
55429,2022/01,Provider_21,Plant_1,373671,"348174,707"
55430,2022/01,Provider_22,Plant_1,388112,"388175,339"
55431,2022/01,Provider_24,Plant_1,509132,"503040,174"
55432,2022/01,Provider_25,Plant_1,960178,"925845,602"
55433,2022/01,Provider_27,Plant_1,1376603,"1279025,066"
55434,2022/01,Provider_28,Plant_1,28382,"27853,24"
55435,2022/01,Provider_29,Plant_1,37088,"38069,45"
55436,2022/01,Provider_30,Plant_1,427025,"430794,355"
55437,2022/01,Provider_35,Plant_1,1341,"1330,9"
55438,2022/01,Provider_31,Plant_1,194947,"194853,573"
55439,2022/01,Provider_32,Plant_1,49021,"48489,644"
55440,2022/01,Provider_2,Plant_15,42.702,42.444
55441,2022/01,Provider_3,Plant_15,409.797,380.579
55442,2022/01,Provider_4,Plant_15,250.893,226.587
55443,2022/01,Provider_5,Plant_15,430.941,385.989
55444,2022/01,Provider_6,Plant_15,60.036,59.489
55445,2022/01,Provider_7,Plant_15,394.121,404.483
55446,2022/01,Provider_8,Plant_15,14.415,15.070
55447,2022/01,Provider_9,Plant_15,71.254,73.790
55448,2022/01,Provider_10,Plant_15,235.547,234.567
55449,2022/01,Provider_34,Plant_15,619.438,604.036
55450,2022/01,Provider_14,Plant_15,318.437,319.116
55451,2022/01,Provider_15,Plant_15,350,503
55452,2022/01,Provider_33,Plant_15,1.199.237,1.199.479
55453,2022/01,Provider_18,Plant_15,43.679,45.078
55454,2022/01,Provider_19,Plant_15,458.150,461.936
55455,2022/01,Provider_20,Plant_15,175.254,153.048
55456,2022/01,Provider_21,Plant_15,246.700,249.094
55457,2022/01,Provider_22,Plant_15,187.197,168.068
55458,2022/01,Provider_24,Plant_15,798.610,779.691
55459,2022/01,Provider_25,Plant_15,995.723,948.852
55460,2022/01,Provider_27,Plant_15,1.289.594,2.577.482
55461,2022/01,Provider_28,Plant_15,101.480,100.416
55462,2022/01,Provider_29,Plant_15,142.811,145.391
55463,2022/01,Provider_30,Plant_15,206.054,206.566
55464,2022/01,Provider_35,Plant_15,5.598,5.415
55465,2022/01,Provider_31,Plant_15,672.559,637.982
55466,2022/01,Provider_32,Plant_15,31.055,29.669
55467,2022/01,Provider_2,Plant_18,85172,"80131,873"
55468,2022/01,Provider_3,Plant_18,65129,"99963,588"
55469,2022/01,Provider_4,Plant_18,321938,"278573,747"
55470,2022/01,Provider_5,Plant_18,565217,"562246,978"
55471,2022/01,Provider_6,Plant_18,506172,"495236,754"
55472,2022/01,Provider_7,Plant_18,140830,"135251,702"
55473,2022/01,Provider_8,Plant_18,22064,"22073,618"
55474,2022/01,Provider_9,Plant_18,78903,"78051,896"
55475,2022/01,Provider_10,Plant_18,137632,"140772,732"
55476,2022/01,Provider_34,Plant_18,406558,"405360,772"
55477,2022/01,Provider_14,Plant_18,210115,"209415,038"
55478,2022/01,Provider_15,Plant_18,13277,"14256,72"
55479,2022/01,Provider_33,Plant_18,811266,"786964,105"
55480,2022/01,Provider_18,Plant_18,1604,"1601,1"
55481,2022/01,Provider_19,Plant_18,127700,"124657,003"
55482,2022/01,Provider_20,Plant_18,66390,"75186,987"
55483,2022/01,Provider_21,Plant_18,131082,"137712,967"
55484,2022/01,Provider_22,Plant_18,115903,"104581,832"
55485,2022/01,Provider_24,Plant_18,181446,"173327,515"
55486,2022/01,Provider_25,Plant_18,120941,"169774,821"
55487,2022/01,Provider_27,Plant_18,510334,"510880,558"
55488,2022/01,Provider_28,Plant_18,13325,"13699,51"
55489,2022/01,Provider_29,Plant_18,155819,"125193,214"
55490,2022/01,Provider_30,Plant_18,14481,"14555,578"
55491,2022/01,Provider_35,Plant_18,89450,"88205,6"
55492,2022/01,Provider_31,Plant_18,415799,"394744,251"
55493,2022/01,Provider_32,Plant_18,26629,"26219,248"
55520,2022/01,Provider_2,Plant_19,212.522,206.623
55521,2022/01,Provider_3,Plant_19,834.992,877.199
55522,2022/01,Provider_4,Plant_19,371.133,316.576
55523,2022/01,Provider_5,Plant_19,961.616,923.037
55524,2022/01,Provider_6,Plant_19,77.664,77.703
55525,2022/01,Provider_7,Plant_19,613.135,598.530
55526,2022/01,Provider_8,Plant_19,84.597,81.504
55527,2022/01,Provider_9,Plant_19,134.489,126.480
55528,2022/01,Provider_10,Plant_19,278.849,264.024
55529,2022/01,Provider_34,Plant_19,1.119.006,1.102.147
55530,2022/01,Provider_14,Plant_19,47.364,48.563
55531,2022/01,Provider_15,Plant_19,5.342,5.442
55532,2022/01,Provider_33,Plant_19,922.447,15.345.843
55533,2022/01,Provider_18,Plant_19,20.237,22.789
55534,2022/01,Provider_19,Plant_19,542.108,539.106
55535,2022/01,Provider_20,Plant_19,554.331,1.083.702
55536,2022/01,Provider_21,Plant_19,666.224,651.450
55537,2022/01,Provider_22,Plant_19,216.400,212.396
55538,2022/01,Provider_24,Plant_19,234.620,225.329
55539,2022/01,Provider_25,Plant_19,799.595,763.866
55540,2022/01,Provider_27,Plant_19,2.134.119,1.313.642
55541,2022/01,Provider_28,Plant_19,182.289,180.385
55542,2022/01,Provider_29,Plant_19,1.009.092,886.113
55543,2022/01,Provider_30,Plant_19,186.875,180.523
55544,2022/01,Provider_35,Plant_19,90.624,88.886
55545,2022/01,Provider_31,Plant_19,759.814,716.104
55546,2022/01,Provider_32,Plant_19,79.458,74.355
55547,2022/01,Provider_2,Plant_3,121026,"46912,566"
55548,2022/01,Provider_3,Plant_3,428785,"300389,987"
55549,2022/01,Provider_4,Plant_3,852230,"633115,752"
55550,2022/01,Provider_5,Plant_3,1375033,"1071877,999"
55551,2022/01,Provider_6,Plant_3,293859,"248782,173"
55552,2022/01,Provider_7,Plant_3,1278559,"236067,35"
55553,2022/01,Provider_8,Plant_3,156809,"63010,944"
55554,2022/01,Provider_9,Plant_3,114641,"70694,212"
55555,2022/01,Provider_10,Plant_3,173708,"73197,754"
55556,2022/01,Provider_34,Plant_3,1583479,"357958,94"
55557,2022/01,Provider_14,Plant_3,35296,"25700,48"
55558,2022/01,Provider_15,Plant_3,13699,"14691,43"
55559,2022/01,Provider_33,Plant_3,1139385,"722724,328"
55560,2022/01,Provider_18,Plant_3,23296,"21779,1"
55561,2022/01,Provider_19,Plant_3,433944,"272810,126"
55562,2022/01,Provider_20,Plant_3,252338,"168637,662"
55563,2022/01,Provider_21,Plant_3,292543,"160954,669"
55564,2022/01,Provider_22,Plant_3,94538,"47318,715"
55565,2022/01,Provider_24,Plant_3,483838,"226657,753"
55566,2022/01,Provider_25,Plant_3,382324,"222688,54"
55567,2022/01,Provider_27,Plant_3,889393,"560667,869"
55568,2022/01,Provider_28,Plant_3,78541,"55234,321"
55569,2022/01,Provider_29,Plant_3,696114,"511041,351"
55570,2022/01,Provider_30,Plant_3,285592,"104794,897"
55571,2022/01,Provider_35,Plant_3,341780,"344740,058"
55572,2022/01,Provider_31,Plant_3,1252360,"1113356,681"
55573,2022/01,Provider_32,Plant_3,44395,"28893,458"
55574,2022/01,Provider_2,Plant_20,647806,"236742,41"
55575,2022/01,Provider_3,Plant_20,445291,"191800,146"
55576,2022/01,Provider_4,Plant_20,734769,"261942,488"
55577,2022/01,Provider_5,Plant_20,3461866,"1097486,2"
55578,2022/01,Provider_6,Plant_20,81144,"35353,13"
55579,2022/01,Provider_7,Plant_20,1818289,"190277,143"
55580,2022/01,Provider_8,Plant_20,227884,"230456,571"
55581,2022/01,Provider_9,Plant_20,512884,"194910,631"
55582,2022/01,Provider_10,Plant_20,9417,"9527,9"
55583,2022/01,Provider_34,Plant_20,595317,"356378,792"
55584,2022/01,Provider_14,Plant_20,428443,"211665,144"
55585,2022/01,Provider_15,Plant_20,2715,"2765,78"
55586,2022/01,Provider_33,Plant_20,873410,"381270,272"
55587,2022/01,Provider_18,Plant_20,99653,"100154,37"
55588,2022/01,Provider_19,Plant_20,567412,"247224,698"
55589,2022/01,Provider_20,Plant_20,1310596,"414185,69"
55590,2022/01,Provider_21,Plant_20,1214933,"418810,344"
55591,2022/01,Provider_22,Plant_20,175104,"104221,541"
55592,2022/01,Provider_24,Plant_20,37770,"32663,899"
55593,2022/01,Provider_25,Plant_20,1236451,"399993,492"
55594,2022/01,Provider_27,Plant_20,548196,"254282,504"
55595,2022/01,Provider_28,Plant_20,35526,"32206,628"
55596,2022/01,Provider_29,Plant_20,764556,"381013,298"
55597,2022/01,Provider_30,Plant_20,268350,"46981,114"
55598,2022/01,Provider_35,Plant_20,55215,"34297,55"
55599,2022/01,Provider_31,Plant_20,182166,"78681,882"
55600,2022/01,Provider_32,Plant_20,434,"439,58"
55601,2022/01,Provider_2,Plant_5,150453,"133955,251"
55602,2022/01,Provider_3,Plant_5,60849,"138251,028"
55603,2022/01,Provider_4,Plant_5,384335,"350658,381"
55604,2022/01,Provider_5,Plant_5,317454,"272977,447"
55605,2022/01,Provider_6,Plant_5,88838,"88849,174"
55606,2022/01,Provider_7,Plant_5,118897,"117358,4"
55607,2022/01,Provider_8,Plant_5,17892,"15760,786"
55608,2022/01,Provider_9,Plant_5,122660,"77217,409"
55609,2022/01,Provider_10,Plant_5,214811,"207037,707"
55610,2022/01,Provider_34,Plant_5,296895,"224951,263"
55611,2022/01,Provider_14,Plant_5,777441,"781379,924"
55612,2022/01,Provider_15,Plant_5,7824,"7856,304"
55613,2022/01,Provider_33,Plant_5,335076,"264336,511"
55614,2022/01,Provider_18,Plant_5,35540,"25375,575"
55615,2022/01,Provider_19,Plant_5,194121,"164231,017"
55616,2022/01,Provider_20,Plant_5,81367,"74072,875"
55617,2022/01,Provider_21,Plant_5,109606,"79229,589"
55618,2022/01,Provider_22,Plant_5,175540,"135967,641"
55619,2022/01,Provider_24,Plant_5,79702,"68346,02"
55620,2022/01,Provider_25,Plant_5,265829,"212757,824"
55621,2022/01,Provider_27,Plant_5,830860,"676992,126"
55622,2022/01,Provider_28,Plant_5,4760,"4888,71"
55623,2022/01,Provider_29,Plant_5,21043,"20198,576"
55624,2022/01,Provider_30,Plant_5,68434,"66889,18"
55625,2022/01,Provider_35,Plant_5,88736,"52257,013"
55626,2022/01,Provider_31,Plant_5,32761,"32193,275"
55627,2022/01,Provider_32,Plant_5,327416,"293523,455"
55628,2022/01,Provider_2,Plant_11,87424,"77349,49"
55629,2022/01,Provider_3,Plant_11,246086,"268957,134"
55630,2022/01,Provider_4,Plant_11,276849,"254517,11"
55631,2022/01,Provider_5,Plant_11,288487,"241848,634"
55632,2022/01,Provider_6,Plant_11,84712,"82209,829"
55633,2022/01,Provider_7,Plant_11,115831,"81882,128"
55634,2022/01,Provider_8,Plant_11,1431,"1418,87"
55635,2022/01,Provider_9,Plant_11,26626,"27792,888"
55636,2022/01,Provider_10,Plant_11,76739,"66383,55"
55637,2022/01,Provider_34,Plant_11,379661,"316894,818"
55638,2022/01,Provider_14,Plant_11,184278,"165871,983"
55639,2022/01,Provider_15,Plant_11,160,"226,9"
55640,2022/01,Provider_33,Plant_11,357656,"340273,101"
55641,2022/01,Provider_18,Plant_11,57208,"22319,394"
55642,2022/01,Provider_19,Plant_11,308336,"301503,381"
55643,2022/01,Provider_20,Plant_11,142841,"125259,342"
55644,2022/01,Provider_21,Plant_11,142455,"122193,95"
55645,2022/01,Provider_22,Plant_11,100459,"101149,163"
55646,2022/01,Provider_24,Plant_11,414837,"422745,763"
55647,2022/01,Provider_25,Plant_11,438532,"374255,563"
55648,2022/01,Provider_27,Plant_11,494695,"464453,108"
55649,2022/01,Provider_28,Plant_11,74289,"70878,468"
55650,2022/01,Provider_29,Plant_11,41056,"32447,972"
55651,2022/01,Provider_30,Plant_11,22070,"22207,164"
55652,2022/01,Provider_35,Plant_11,21726,"16112,03"
55653,2022/01,Provider_31,Plant_11,226698,"158095,587"
55654,2022/01,Provider_32,Plant_11,24365,"21175,314"
55655,2022/01,Provider_2,Plant_14,423327,"409507,998"
55656,2022/01,Provider_3,Plant_14,653812,"666365,262"
55657,2022/01,Provider_4,Plant_14,415766,"437551,596"
55658,2022/01,Provider_5,Plant_14,686771,"685912,766"
55659,2022/01,Provider_6,Plant_14,30063,"33352,091"
55660,2022/01,Provider_7,Plant_14,84380,"91522,7"
55661,2022/01,Provider_8,Plant_14,13936,"14824,55"
55662,2022/01,Provider_9,Plant_14,393607,"403432,338"
55663,2022/01,Provider_10,Plant_14,95281,"100295,48"
55664,2022/01,Provider_34,Plant_14,950281,"944686,708"
55665,2022/01,Provider_14,Plant_14,606401,"408911,257"
55666,2022/01,Provider_15,Plant_14,4208,"7218,9"
55667,2022/01,Provider_33,Plant_14,142253,"146284,414"
55668,2022/01,Provider_19,Plant_14,219870,"219262,09"
55669,2022/01,Provider_20,Plant_14,344082,"339825,321"
55670,2022/01,Provider_21,Plant_14,736415,"712187,3"
55671,2022/01,Provider_22,Plant_14,245443,"243987,641"
55672,2022/01,Provider_24,Plant_14,347625,"372267,642"
55673,2022/01,Provider_25,Plant_14,549055,"567363,783"
55674,2022/01,Provider_27,Plant_14,1525334,"1528954,541"
55675,2022/01,Provider_28,Plant_14,14797,"15105,51"
55676,2022/01,Provider_29,Plant_14,22908,"21876,24"
55677,2022/01,Provider_30,Plant_14,36577,"38157,574"
55678,2022/01,Provider_35,Plant_14,123183,"113897,08"
55679,2022/01,Provider_31,Plant_14,666129,"632579,59"
55680,2022/01,Provider_32,Plant_14,140103,"111036,89"
55774,2022/01,Provider_2,Plant_22,283048,"270026,931"
55775,2022/01,Provider_3,Plant_22,561887,"542278,838"
55776,2022/01,Provider_4,Plant_22,120945,"122371,218"
55777,2022/01,Provider_5,Plant_22,115500,"117796,902"
